date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
25-Apr-19, 09:14:19 ,52639.99911662836,9971.20373712099,96602.13108429736,76138.2273947464,1,injection
25-Apr-19, 09:14:20 ,15370.044092916458,70613.35091106771,119332.10746394016,32127.398018369204,1,injection
25-Apr-19, 09:14:20 ,19950.010600768284,52399.92960724125,64334.14886899112,28276.16379828363,1,injection
25-Apr-19, 09:14:21 ,19524.137750905724,60715.41058414112,33126.80466923959,-16436.970643039786,1,injection
25-Apr-19, 09:14:22 ,33968.34319408395,48130.28614095466,36392.73758565252,14782.641066819184,1,injection
25-Apr-19, 09:14:24 ,73510.19589991757,1135.032029476717,95496.91051917676,41524.846086297315,1,injection
25-Apr-19, 09:14:25 ,60692.48750913296,16027.992186080604,61360.23488073304,24151.58193470145,1,injection
25-Apr-19, 09:14:25 ,62608.15599753082,20408.92643302932,70028.53963400952,28920.435979314567,1,injection
25-Apr-19, 09:14:26 ,93298.05822296298,-15024.464459563518,73197.06989171868,35633.48171691958,1,injection
25-Apr-19, 09:14:27 ,28315.324372551215,71244.20884129003,3167.663723895901,21504.645868539832,1,injection
25-Apr-19, 09:14:29 ,8549.854294134902,81403.61709832374,30188.932343426273,58045.91039198809,1,injection
25-Apr-19, 09:14:30 ,-10462.010026246478,37684.85814670172,20843.398662124913,17496.372901086816,1,injection
25-Apr-19, 09:14:30 ,10992.134436684653,68021.83085819153,15666.196520502632,27944.13217041563,1,injection
25-Apr-19, 09:14:31 ,71620.42899613368,3937.7796343478785,36153.188001574694,28251.470830062077,1,injection
25-Apr-19, 09:14:32 ,36536.8270249577,-6261.3099817192815,34801.02629713999,56401.139010464656,1,injection
25-Apr-19, 09:14:34 ,29577.931908691502,61182.22212975364,12513.861358559765,-3124.7225879027756,1,injection
25-Apr-19, 09:14:35 ,3975.0409052764444,31603.56029218154,30528.646154786544,10222.406512565423,1,injection
25-Apr-19, 09:14:35 ,20059.288671920724,42952.079779116066,80575.37658434306,16925.097428157474,1,injection
25-Apr-19, 09:14:36 ,12018.02766153641,24785.419697826168,59994.40855174205,15487.688544830771,1,injection
25-Apr-19, 09:14:37 ,3974.708464127205,75101.01970294751,44979.8298901152,12210.347408460057,1,injection
25-Apr-19, 09:14:39 ,27616.440782242666,67838.01661792642,46040.56188264417,10244.959840187774,1,injection
25-Apr-19, 09:14:40 ,44102.14460556858,42799.23208918527,15798.309734907165,26194.418054850874,1,injection
25-Apr-19, 09:14:40 ,93891.43014633731,30024.267738228882,11116.409541974226,36351.029761029095,1,injection
25-Apr-19, 09:14:41 ,60956.0567228398,107741.52623047368,18286.43267415968,51859.62515798166,1,injection
25-Apr-19, 09:14:42 ,27477.207522573313,66585.10004643457,58079.03901492023,21813.21737251798,1,injection
25-Apr-19, 09:14:44 ,-2729.0007824551226,50193.56590291182,22903.926049338595,98987.468944992,1,injection
25-Apr-19, 09:14:45 ,-29382.067998794453,23837.586347583027,19911.487606366303,70086.34036533357,1,injection
25-Apr-19, 09:14:45 ,-8532.035353833146,-46934.50271009847,10334.068658380367,78985.72501873937,1,injection
25-Apr-19, 09:14:46 ,-537.1962799247369,44036.81618846278,7706.755838615629,100359.90087386862,1,injection
25-Apr-19, 09:14:47 ,18845.451885935254,51834.52848688431,44042.09573364242,49572.33153438238,1,injection
25-Apr-19, 09:14:49 ,4662.949051627194,44933.292072276025,21628.55461455298,58531.47594714618,1,injection
25-Apr-19, 09:14:50 ,50386.365250302435,55732.20287895612,13178.60855219196,46489.95500544866,1,injection
25-Apr-19, 09:14:50 ,5209.038754441188,51240.520810751135,39498.822311905096,26548.75445314052,1,injection
25-Apr-19, 09:14:51 ,-21870.697650180962,57236.509385040554,-3290.281709877393,38911.11183117636,1,injection
25-Apr-19, 09:14:52 ,-19118.2076276506,95030.80799390217,8331.322195098557,-8862.078439152094,1,injection
25-Apr-19, 09:14:54 ,-22403.329444147937,61999.28978396229,13433.29371079282,20374.913901594206,1,injection
25-Apr-19, 09:14:55 ,-3204.772598525832,47942.57336634819,-7411.820839476724,558.0212612496325,1,injection
25-Apr-19, 09:14:55 ,23672.72944819024,-42591.559974595875,50775.91656050567,60738.55759882949,1,injection
25-Apr-19, 09:14:56 ,-778.8351460349077,16632.332828762977,23744.438824177545,45102.75504688258,1,injection
25-Apr-19, 09:14:57 ,58680.10448483968,11634.795590593141,71767.32962113446,43616.10780514482,1,injection
25-Apr-19, 09:14:59 ,12418.304922603586,38377.62561583608,35167.65407427483,36517.540546173856,1,injection
25-Apr-19, 09:15:00 ,81339.1254551775,13544.08505143707,39654.42930649877,37949.24935908984,1,injection
25-Apr-19, 09:15:00 ,49794.60249837717,16217.357955796282,52907.35841120583,64385.523092796255,1,injection
25-Apr-19, 09:15:01 ,58096.40085584977,42759.106526853895,19551.787087592864,51601.36993804363,1,injection
25-Apr-19, 09:15:02 ,68097.632248254,28741.966134869926,63726.933590881694,72266.155972384,1,injection
25-Apr-19, 09:15:04 ,31444.049627332264,-27862.426158860188,20432.385704887987,18062.380070122214,1,injection
25-Apr-19, 09:15:05 ,54491.0473585875,25395.34256608598,42644.54819391989,-6474.26275250109,1,injection
25-Apr-19, 09:15:05 ,44991.23384434327,69921.09505864338,22653.91238630112,38406.123512983715,1,injection
25-Apr-19, 09:15:06 ,45442.83233401747,9222.934849742427,-7725.197061060302,19691.242351432407,1,injection
25-Apr-19, 09:15:07 ,-19618.380672873125,37726.15207519287,4643.091006896531,10477.365712563507,1,injection
25-Apr-19, 09:15:09 ,26970.629729435517,47238.57805190797,2483.262603527328,17115.668026079973,1,injection
25-Apr-19, 09:15:10 ,28930.2200771474,88620.11006431139,38674.88862278732,-14093.300466375396,1,injection
25-Apr-19, 09:15:10 ,37330.702662227355,48590.775027934724,30547.20345111917,-1078.335803382719,1,injection
25-Apr-19, 09:15:11 ,40831.58474318211,3933.1594128619054,53131.51316284803,16966.81045221395,1,injection
25-Apr-19, 09:15:12 ,34952.08627185218,8879.718019483536,5508.420671353644,52429.5148856598,1,injection
25-Apr-19, 09:15:14 ,-321.2299835858139,10089.76803127087,31650.26742394519,57593.81892768334,1,injection
25-Apr-19, 09:15:15 ,-10172.535023813543,-10736.709465201558,19017.620882415278,50136.289089914964,1,injection
25-Apr-19, 09:15:15 ,57549.12413054834,16801.201311212022,5609.231491479424,33028.192079709646,1,injection
25-Apr-19, 09:15:16 ,89907.46701566393,48499.058439108005,13456.790097772002,19437.58633686026,1,injection
25-Apr-19, 09:15:17 ,57217.67376110643,13564.23067730265,36674.125127723135,77584.00063701624,1,injection
25-Apr-19, 09:15:19 ,55802.17700520269,12440.423146693432,6796.680275550767,49511.27348828745,1,injection
25-Apr-19, 09:15:20 ,58738.86730287503,30102.645687310847,50806.06220889416,50033.582356640574,1,injection
25-Apr-19, 09:15:20 ,65906.4241718582,-8379.444573387085,11509.146264449231,66695.73191121178,1,injection
25-Apr-19, 09:15:21 ,60682.3773136247,33056.233574223996,1494.7045489642933,29596.02037926988,1,injection
25-Apr-19, 09:15:22 ,67233.93190715047,45130.184155616036,1739.7578451149147,44331.09541249802,1,injection
25-Apr-19, 09:15:24 ,38724.06191183727,-10553.784734236204,50925.80920995516,-14800.079297218672,1,injection
25-Apr-19, 09:15:25 ,5459.3444669560995,-46676.08815180414,106772.31553138676,9428.72034685327,1,injection
25-Apr-19, 09:15:25 ,34879.24749539134,13527.503009876582,63077.8543846849,-25707.723754904324,1,injection
25-Apr-19, 09:15:26 ,54713.803555698076,5208.342288950178,54176.315332823,-24196.429412607675,1,injection
25-Apr-19, 09:15:27 ,27894.268364004693,66417.61113514405,19596.603624842508,-31136.720545313452,1,injection
25-Apr-19, 09:15:29 ,41304.71386444096,83398.38157580837,28097.463229714933,63395.65896570699,1,injection
25-Apr-19, 09:15:30 ,-254.08866012237922,65518.534084902814,34069.75893797621,47360.059614959966,1,injection
25-Apr-19, 09:15:30 ,42773.6004642097,30490.026952628225,17862.922595541495,-42149.72423249319,1,injection
25-Apr-19, 09:15:31 ,8869.630192091976,14404.277915929968,30553.6538696474,16815.8071671398,1,injection
25-Apr-19, 09:16:36 ,101889.85419152689,50390.62580387191,60120.190029634876,2628.8608285724385,1,injection
25-Apr-19, 09:16:37 ,63497.58774483415,-2415.0643439689375,44948.967798052174,-2095.746710806561,1,injection
25-Apr-19, 09:16:39 ,147550.01679467535,38891.73142853798,37667.74372457959,-6590.572107659071,1,injection
25-Apr-19, 09:16:40 ,12562.693699644815,63028.627912180455,52383.77048084299,-5633.762841949774,1,injection
25-Apr-19, 09:16:40 ,-2497.7318860087944,31617.885139747552,6065.290103002735,-10378.350359607464,1,injection
25-Apr-19, 09:16:41 ,66482.3268744982,39439.63729663234,27313.646225666205,16812.152654743866,1,injection
25-Apr-19, 09:16:42 ,13958.224503878993,42374.153261551626,40065.645308310566,-4215.23945412913,1,injection
25-Apr-19, 09:16:44 ,32896.809358012964,54081.799483825576,28620.02683797256,7155.860589646767,1,injection
25-Apr-19, 09:16:45 ,-29509.809943420958,50898.976460925405,9663.902679992188,-613.2739202744233,1,injection
25-Apr-19, 09:16:45 ,39116.42844359424,70884.42880121195,412.0091376111177,12547.733394115805,1,injection
25-Apr-19, 09:16:46 ,21411.815843267454,73592.22597706364,-87866.60639392931,14371.456734419202,1,injection
25-Apr-19, 09:16:47 ,11881.464118766917,41522.16367823502,30547.743577892164,50336.67290598294,1,injection
25-Apr-19, 09:16:49 ,10111.234798935404,-26163.01981440364,-58517.11462264872,51732.96368140144,1,injection
25-Apr-19, 09:16:50 ,-48003.846501405256,32973.54920726829,72654.34648511566,60281.52064396877,1,injection
25-Apr-19, 09:16:50 ,5649.024500159613,24424.190118210186,54580.20586373127,60774.57012566018,1,injection
25-Apr-19, 09:16:51 ,14850.31907389719,27237.973031535937,50291.58995623503,5284.631803339842,1,injection
25-Apr-19, 09:16:52 ,29224.843277211323,1398.1273771546112,56275.6668325612,57039.37180260654,1,injection
25-Apr-19, 09:16:54 ,32662.345687617162,22864.631089127935,43983.608107620144,41334.17523814615,1,injection
25-Apr-19, 09:16:55 ,43164.83600193403,23180.179368602916,39128.848836950165,46422.192731254865,1,injection
25-Apr-19, 09:16:55 ,50092.37277428694,41344.8643962382,4410.661830263166,32061.70406156951,1,injection
25-Apr-19, 09:16:56 ,30584.231008298324,54810.58633934144,17356.89541854846,19800.614615338727,1,injection
25-Apr-19, 09:16:57 ,41793.27799052744,34115.88151310364,21500.739770804765,9959.611409072982,1,injection
25-Apr-19, 09:17:00 ,-2840.9228566218317,45739.42965112329,13931.809577385082,39060.0893014763,1,injection
25-Apr-19, 09:17:00 ,-16210.97044094629,61869.165623725916,9274.812621562243,39696.29425732467,1,injection
25-Apr-19, 09:17:02 ,33683.72153855476,48751.19459429833,24508.460039118832,12454.898009520826,1,injection
25-Apr-19, 09:17:05 ,12560.568711879503,5161.367972086528,14914.826315606992,32778.03759046112,1,injection
25-Apr-19, 09:17:05 ,11535.166561227008,7773.968064369937,30562.38416073756,7757.671204846463,1,injection
25-Apr-19, 09:17:06 ,14092.556298324818,2135.436661073648,58653.490296066906,89423.33683844395,1,injection
25-Apr-19, 09:17:07 ,8728.04381356091,57814.37252766822,54446.047026852335,6471.661510347021,1,injection
25-Apr-19, 09:17:09 ,17678.760367201518,82129.06302421723,41995.44673797325,15126.52113979674,1,injection
25-Apr-19, 09:17:10 ,63851.01346896154,60053.15893559969,37966.06445763023,16315.789827531216,1,injection
25-Apr-19, 09:17:10 ,26740.006660563522,60024.86441723849,51681.094646425074,3945.541846369206,1,injection
25-Apr-19, 09:17:11 ,32311.0274624093,20091.893180541403,27121.2530989631,115773.3759061147,1,injection
25-Apr-19, 09:17:12 ,19222.607874274327,32092.687896344025,30487.382658892882,51944.39715762098,1,injection
25-Apr-19, 09:17:14 ,23815.47025664319,34515.628724373746,30926.23384355708,81776.13096061876,1,injection
25-Apr-19, 09:17:15 ,26363.813456899614,16598.89666668898,-16676.24488490422,51965.661947494635,1,injection
25-Apr-19, 09:17:15 ,60675.30392279876,11321.287183565673,15702.817422798995,-3805.370085092636,1,injection
25-Apr-19, 09:17:16 ,48236.57362292483,-2856.7494910508394,12374.046572218984,10001.73930052023,1,injection
25-Apr-19, 09:17:17 ,66196.37891008837,47632.93864078296,34669.160725611866,59999.600724261,1,injection
25-Apr-19, 09:17:19 ,64318.25730646341,41862.757281858154,43965.61419112016,4528.508388122034,1,injection
25-Apr-19, 09:17:20 ,9600.521568217286,12978.35633790691,59643.61268131304,14106.525145204887,1,injection
25-Apr-19, 09:17:20 ,21767.583348216816,-12713.596337360741,40840.411078856094,24807.737482312317,1,injection
25-Apr-19, 09:17:21 ,-3537.760468948036,-4905.579687555573,50049.15641653043,33761.99273492894,1,injection
25-Apr-19, 09:17:22 ,51954.40574141622,-18160.538834074418,24487.11324531697,79240.7136057422,1,injection
25-Apr-19, 09:17:24 ,-15417.588452142365,46252.419815146466,58980.03669003145,37116.03564824378,1,injection
25-Apr-19, 09:17:25 ,23715.12021120235,55749.00686880144,62667.23334818287,21407.74831920741,1,injection
25-Apr-19, 09:17:25 ,6578.713427674986,32018.367894078354,60518.70125090592,39851.81350325504,1,injection
25-Apr-19, 09:17:26 ,5583.978802207191,46897.41818889005,22064.137864091936,29755.33760169362,1,injection
25-Apr-19, 09:17:27 ,81921.83669052913,2897.8440181034457,51917.540373308664,-43148.32267409536,1,injection
25-Apr-19, 09:17:30 ,77035.34482048328,25147.15788179592,44398.01221863695,-145.71068031547838,1,injection
25-Apr-19, 09:17:30 ,44005.25462621374,61505.85499360494,-1478.2305960572703,36662.73350712242,1,injection
25-Apr-19, 09:17:31 ,-162.125515632089,36778.758599574365,49053.54835725519,64709.34099289812,1,injection
25-Apr-19, 09:17:32 ,34791.960228285374,19319.065437716992,81550.16995412363,21953.34100191155,1,injection
25-Apr-19, 09:17:34 ,1960.7441207234083,30468.06870360403,42954.29012379255,81695.9408266751,1,injection
25-Apr-19, 09:17:35 ,57496.32619508698,135846.278647743,67080.15455867171,11467.482260030542,1,injection
25-Apr-19, 09:17:35 ,24907.173355438026,12427.973685702065,12282.389015156747,35628.54138721516,1,injection
25-Apr-19, 09:17:36 ,90595.10218482796,8120.434263516035,-39690.38102021985,58662.947111834685,1,injection
25-Apr-19, 09:17:37 ,35128.386965361104,-5408.1842020588065,-13429.075361834137,51984.618972299744,1,injection
25-Apr-19, 09:17:39 ,33656.938471720365,3818.471187836999,29383.11038919838,42261.461708101895,1,injection
25-Apr-19, 09:17:40 ,21607.01346834714,4207.2058050304595,26130.027516768183,40481.06610325511,1,injection
25-Apr-19, 09:17:40 ,28282.499806309654,13030.148320373506,20610.161807217017,35327.325448604744,1,injection
25-Apr-19, 09:17:41 ,3458.924436012552,4079.714696511892,23331.775134413325,49106.93058221664,1,injection
25-Apr-19, 09:17:42 ,-23192.461317375913,20467.498017354104,14297.613463958178,7672.05406812119,1,injection
25-Apr-19, 09:17:44 ,41401.20891563936,-19715.182451868015,8288.107658345474,5867.8868657921685,1,injection
25-Apr-19, 09:17:45 ,54554.17156924312,-1811.3727657028176,35863.020574176044,-12078.671442207029,1,injection
25-Apr-19, 09:17:45 ,49892.460487713004,43048.9513863016,21205.940626153333,30270.919968422928,1,injection
25-Apr-19, 09:17:46 ,28618.516767399906,27116.488595835086,18185.8491140023,7861.312490307422,1,injection
25-Apr-19, 09:17:47 ,2997.200337155893,31099.343501620442,34136.78637651948,70684.94585198147,1,injection
25-Apr-19, 09:17:50 ,36332.36401753273,25945.47105731376,39059.92233955982,86098.83702532854,1,injection
25-Apr-19, 09:17:50 ,114499.38207880422,1159.1862683031734,57571.1317029427,69820.15350224159,1,injection
25-Apr-19, 09:17:51 ,-8858.897844373547,31665.64243362767,23870.375394306968,46692.26141891761,1,injection
25-Apr-19, 09:17:52 ,-10140.534345014788,31758.10363014144,27016.24266319029,41543.49712094575,1,injection
25-Apr-19, 09:17:54 ,12554.134927321069,63395.60141908023,22095.002878249907,24033.6277188814,1,injection
25-Apr-19, 09:17:55 ,37401.77523874828,55092.46596837892,62605.44811843545,31521.266298432398,1,injection
25-Apr-19, 09:17:56 ,53632.311868312594,70236.65042162468,86095.76309931334,31248.01408897814,1,injection
25-Apr-19, 09:17:56 ,51290.9853866361,72350.9959345999,63924.81939242643,36598.416829517606,1,injection
25-Apr-19, 09:17:57 ,62333.13143586174,66265.17984363617,44252.44750058086,49145.96505388462,1,injection
25-Apr-19, 09:17:59 ,40859.02967209947,60758.72305793385,66282.69429442838,38618.793098578295,1,injection
25-Apr-19, 09:18:00 ,59475.63482620193,42291.342682089846,29742.046795819413,25462.207330803045,1,injection
25-Apr-19, 09:18:01 ,33178.87345266551,24879.10391261139,10931.531043320887,12732.216820301584,1,injection
25-Apr-19, 09:18:01 ,58263.244611171474,14620.732177756065,5676.210434245701,22340.116693682707,1,injection
25-Apr-19, 09:18:02 ,49235.00520047953,59484.085255772785,12715.906804926448,34518.03762988686,1,injection
25-Apr-19, 09:18:04 ,47292.43739512481,27433.730137031358,58828.393250841065,39252.50733558725,1,injection
25-Apr-19, 09:18:05 ,73967.58984635954,21356.342821381204,50559.89895159232,15414.68677041605,1,injection
25-Apr-19, 09:18:06 ,68466.75556991651,-3325.335260941123,57066.10878990933,14101.991976711703,1,injection
25-Apr-19, 09:18:06 ,-3836.5779148943475,18851.929774431388,18181.873303762775,55758.22002352615,1,injection
25-Apr-19, 09:18:07 ,43203.2924429712,14093.147757558041,34491.871286576294,-628.0000096601343,1,injection
25-Apr-19, 09:18:09 ,126855.82090091635,936.4182966184944,20151.20149929843,12110.48111827947,1,injection
25-Apr-19, 09:18:10 ,71174.70948596587,23362.529813198656,32623.9805120213,-30719.181561891346,1,injection
25-Apr-19, 09:18:11 ,78621.8320305649,31060.0400817575,34620.048044787545,-8933.772223230444,1,injection
25-Apr-19, 09:18:11 ,26516.291995137486,55837.275453387076,14169.816096337972,70949.90168254336,1,injection
25-Apr-19, 09:18:12 ,5538.232594109599,19129.479571075797,11876.446538263126,67620.0024824235,1,injection
25-Apr-19, 09:18:14 ,52995.56686606482,39568.60571656013,9947.129115646127,59255.39902198041,1,injection
25-Apr-19, 09:18:15 ,36036.141781892395,27044.879601377495,-4449.365921856966,93430.90005306252,1,injection
25-Apr-19, 09:18:16 ,32261.656112132478,8636.048900455968,22294.853935182095,50332.85990574951,1,injection
25-Apr-19, 09:18:16 ,23622.084575033776,33102.21549483616,18742.482983181497,32358.035335022705,1,injection
25-Apr-19, 09:18:17 ,5753.384368975472,34571.53439577526,26866.99621434045,25734.537024635156,1,injection
25-Apr-19, 09:18:19 ,16877.308490281426,18392.530596214852,60093.41262244198,48061.40454504799,1,injection
25-Apr-19, 09:18:20 ,77117.5658000515,46040.28046348842,25961.081098925493,26926.61953338139,1,injection
25-Apr-19, 09:18:21 ,67809.10374228354,-2005.5056211476476,18608.931142525755,34476.03654134294,1,injection
25-Apr-19, 09:18:21 ,76666.4504604824,-20669.223890252986,47642.471036391245,35706.69941239589,1,injection
25-Apr-19, 09:18:22 ,51808.06619154298,94381.2813013105,6278.871173805797,10721.568406350954,1,injection
25-Apr-19, 09:18:24 ,-61535.43555392908,29239.125519270085,38219.24815830835,59201.591030701326,1,injection
25-Apr-19, 09:18:25 ,1968.1131398154141,-6194.597874335555,62095.30590843135,63714.01640376127,1,injection
25-Apr-19, 09:18:26 ,-17518.314775627838,15615.389077574779,40592.47109727626,65242.532889281174,1,injection
25-Apr-19, 09:18:26 ,41867.51754035144,11525.492769827255,37944.69123045929,61983.04624899311,1,injection
25-Apr-19, 09:18:27 ,10746.594133921775,49386.14081087609,45472.288064139866,-2929.4674433873697,1,injection
25-Apr-19, 09:18:29 ,27293.26657896867,52970.254768505,62779.00283862052,-7957.209660913584,1,injection
25-Apr-19, 09:18:30 ,-1234.4605433180514,41027.14670017388,64103.224427828005,31239.012514360176,1,injection
25-Apr-19, 09:18:31 ,33878.21568517632,76342.1487395509,30728.787208784466,-37147.22962426052,1,injection
25-Apr-19, 09:18:31 ,43978.62876906061,36710.12432789677,-18422.244819346623,11343.94831487009,1,injection
25-Apr-19, 09:18:32 ,23532.361522450854,31207.434005638846,25321.723100358016,-9419.293200365442,1,injection
25-Apr-19, 09:18:34 ,5141.764111600518,7799.905341576981,19120.971850461247,15632.16519642641,1,injection
25-Apr-19, 09:18:35 ,37820.83085924352,34008.26179123265,29621.173397473067,14464.464196574389,1,injection
25-Apr-19, 09:18:36 ,563.9441001902567,70513.2799214912,61715.48244466262,69522.38439259773,1,injection
25-Apr-19, 09:18:36 ,-24123.289074365195,48461.52811713559,34300.45687975867,60952.10062075754,1,injection
25-Apr-19, 09:18:37 ,-6265.3965335468,64333.782467615,30021.933339748062,62284.18301971871,1,injection
25-Apr-19, 09:18:39 ,11554.79030807746,55463.549256875864,3324.2019530793623,64548.425071357866,1,injection
25-Apr-19, 09:18:40 ,22461.10934214391,77198.06964112478,-3456.582197558335,76980.7595834668,1,injection
25-Apr-19, 09:18:41 ,26962.807806014294,33723.39741876284,-7219.365763158468,-1515.163576218849,1,injection
25-Apr-19, 09:18:41 ,36928.79222807679,39798.35321669181,-23192.45143091355,34888.517117989715,1,injection
25-Apr-19, 09:18:42 ,42240.65905504579,22520.252318978728,1563.079496637077,28070.039709784018,1,injection
25-Apr-19, 09:18:44 ,77484.0049064583,44743.82886766171,42649.56817621494,59294.27427207112,1,injection
25-Apr-19, 09:18:45 ,51854.7696382476,42227.06817393079,54549.4426939613,61989.42193470117,1,injection
25-Apr-19, 09:18:46 ,39292.49258305678,103483.4163625793,76493.44286775735,69272.79013877912,1,injection
25-Apr-19, 09:18:46 ,61199.60564329148,95350.64217387332,53371.27063439326,19679.671533382803,1,injection
25-Apr-19, 09:18:47 ,39601.35998780447,17658.064537212427,54597.1271521603,108387.7408338879,1,injection
25-Apr-19, 09:18:49 ,40346.8558614185,27710.652057730655,-14883.430072644784,46978.00503387155,1,injection
25-Apr-19, 09:18:50 ,27785.061087934846,27097.489273965697,30741.370207942677,26244.142535412022,1,injection
25-Apr-19, 09:18:51 ,18182.311528652222,13180.264238169471,23166.6595858051,27956.509700761646,1,injection
25-Apr-19, 09:18:51 ,2084.829055863548,-3000.8308166478455,17432.13838162204,25583.17066562184,1,injection
25-Apr-19, 09:18:52 ,2979.0472776450165,20681.509459208897,62624.77160711272,9302.72544892173,1,injection
25-Apr-19, 09:18:54 ,59117.732727997834,15304.168495481945,57444.09705085954,27330.37792576049,1,injection
25-Apr-19, 09:18:55 ,3135.6105256538854,-7539.2086597899,66586.55085158072,9587.067916497559,1,injection
25-Apr-19, 09:18:56 ,15798.414676992943,-280.8893235088617,70988.17486573439,29109.54974434884,1,injection
25-Apr-19, 09:18:56 ,54000.68605664444,139889.22923718108,27438.5924258737,3406.4335254120415,1,injection
25-Apr-19, 09:18:57 ,36222.588558894786,48672.07091622999,-28060.005184622925,30034.549171966843,1,injection
25-Apr-19, 09:18:59 ,33604.516687524294,12808.894148098458,27841.30956463015,-6145.365447295699,1,injection
25-Apr-19, 09:19:00 ,35444.96346915657,46698.68009463721,44487.87755983799,33626.96261071067,1,injection
25-Apr-19, 09:19:01 ,56023.488238861275,14640.994501866746,54446.48907598475,29365.971524727072,1,injection
25-Apr-19, 09:19:01 ,62105.13763664031,26759.61038743222,71998.68674413465,27474.39368151087,1,injection
25-Apr-19, 09:19:02 ,60505.946391947116,16687.70886145562,71539.00120777928,11299.444942360271,1,injection
25-Apr-19, 09:19:04 ,31843.219561159345,52360.594558427256,31328.436698615187,11293.853770597787,1,injection
25-Apr-19, 09:19:05 ,42424.05395607758,59190.32866012798,12137.306447387224,59834.54909716851,1,injection
25-Apr-19, 09:19:06 ,23418.77224032676,85890.30375957306,14428.885045722694,76770.41696198366,1,injection
25-Apr-19, 09:19:06 ,65490.54577347483,54375.23667068044,8382.53791833572,77148.13086353103,1,injection
25-Apr-19, 09:19:07 ,53858.79065182139,77291.67713848318,33327.673978051316,34518.913711408546,1,injection
25-Apr-19, 09:19:09 ,51471.93598296225,30375.402683786004,20155.06667000417,70578.59953257148,1,injection
25-Apr-19, 09:19:10 ,71631.25052812842,81971.3823817794,12126.55702158827,43542.96761533537,1,injection
25-Apr-19, 09:19:12 ,10659.611709307446,36447.53670771217,-15938.845500138927,97588.11440120407,1,injection
25-Apr-19, 09:19:14 ,7873.710662239834,31031.575478190858,-3629.5984489483208,39722.908047957615,1,injection
25-Apr-19, 09:19:15 ,-25533.910091087295,31398.119039792,14395.187497118333,91333.85801344762,1,injection
25-Apr-19, 09:19:16 ,26231.146997487376,50412.36287271825,26593.028740916467,45847.13960101721,1,injection
25-Apr-19, 09:19:16 ,36279.58936076184,59850.68295688238,91603.58027726343,53151.09010704797,1,injection
25-Apr-19, 09:19:17 ,43734.39192154286,66309.7365600322,77417.99118811262,61592.18698662441,1,injection
25-Apr-19, 09:19:19 ,50134.32364387988,79413.04001872364,64423.068244540926,45178.73323347717,1,injection
25-Apr-19, 09:19:20 ,55297.0123236782,62521.7117149359,64625.181874569505,52552.72081579561,1,injection
25-Apr-19, 09:19:21 ,51701.42263576401,68892.01624579009,66563.85234862345,64697.11253831719,1,injection
25-Apr-19, 09:19:21 ,66575.63366280281,46909.68193085439,58263.85146200468,73108.34221341298,1,injection
25-Apr-19, 09:19:22 ,46931.991211211825,45654.65736057687,67371.64038276431,23135.818035320808,1,injection
25-Apr-19, 09:19:24 ,62249.79447456914,92619.51575232172,25107.71654528939,13051.88245524262,1,injection
25-Apr-19, 09:19:25 ,57911.20803670379,55237.15898855459,30145.66661425515,30795.762595267246,1,injection
25-Apr-19, 09:19:26 ,50055.54380758378,53214.676697157876,24956.566846080284,53086.68621494177,1,injection
