date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
25-Apr-19, 09:15:05 ,53844,8762,10596,39966,1,injection
25-Apr-19, 09:15:06 ,59825,40669,2399,21618,1,injection
25-Apr-19, 09:15:07 ,33444,2410,38480,2030,1,injection
25-Apr-19, 09:15:09 ,33043,27091,54944,47736,1,injection
25-Apr-19, 09:15:10 ,27478,9092,38261,11352,1,injection
25-Apr-19, 09:15:10 ,35029,44802,31661,57446,1,injection
25-Apr-19, 09:15:11 ,39204,54822,9823,51734,1,injection
25-Apr-19, 09:15:12 ,15607,65385,31431,39905,1,injection
25-Apr-19, 09:15:14 ,16166,22048,36582,1758,1,injection
25-Apr-19, 09:15:15 ,20047,62990,49847,59930,1,injection
25-Apr-19, 09:15:15 ,62204,45456,21263,12790,1,injection
25-Apr-19, 09:15:16 ,11995,57015,40578,21607,1,injection
25-Apr-19, 09:15:17 ,15449,55317,6566,54258,1,injection
25-Apr-19, 09:15:19 ,64390,8784,56968,25659,1,injection
25-Apr-19, 09:15:20 ,21702,44563,14344,26590,1,injection
25-Apr-19, 09:15:20 ,36235,15087,22075,51967,1,injection
25-Apr-19, 09:15:21 ,12506,55528,21281,48531,1,injection
25-Apr-19, 09:15:22 ,38105,57903,14281,2688,1,injection
25-Apr-19, 09:15:24 ,32613,31886,22287,16416,1,injection
25-Apr-19, 09:15:25 ,6572,13314,45949,19147,1,injection
25-Apr-19, 09:15:25 ,5932,59283,26415,5725,1,injection
25-Apr-19, 09:15:26 ,32753,24622,61911,32229,1,injection
25-Apr-19, 09:15:27 ,18878,47798,4174,64475,1,injection
25-Apr-19, 09:15:29 ,3492,62481,22260,39192,1,injection
25-Apr-19, 09:15:30 ,1242,3655,32664,12497,1,injection
25-Apr-19, 09:15:30 ,38405,62919,33988,35325,1,injection
25-Apr-19, 09:15:31 ,58256,53807,30922,25047,1,injection
25-Apr-19, 09:16:36 ,47339,12813,43857,9297,1,injection
25-Apr-19, 09:16:37 ,18827,6987,9003,62174,1,injection
25-Apr-19, 09:16:39 ,45184,65213,880,55143,1,injection
25-Apr-19, 09:16:40 ,18944,902,47028,55123,1,injection
25-Apr-19, 09:16:40 ,26906,62547,42148,51036,1,injection
25-Apr-19, 09:16:41 ,35790,4586,41778,316,1,injection
25-Apr-19, 09:16:42 ,2885,10628,45072,15364,1,injection
25-Apr-19, 09:16:44 ,23961,10187,14906,15097,1,injection
25-Apr-19, 09:16:45 ,45915,43698,40921,1236,1,injection
25-Apr-19, 09:16:45 ,51514,1436,15769,37478,1,injection
25-Apr-19, 09:16:46 ,14281,57849,15665,52789,1,injection
25-Apr-19, 09:16:47 ,43633,18199,21245,22959,1,injection
25-Apr-19, 09:16:49 ,18139,6086,27329,44457,1,injection
25-Apr-19, 09:16:50 ,52084,31056,44697,55424,1,injection
25-Apr-19, 09:16:50 ,36396,9691,28475,52849,1,injection
25-Apr-19, 09:16:51 ,51844,27750,2885,7118,1,injection
25-Apr-19, 09:16:52 ,40136,9646,34780,16222,1,injection
25-Apr-19, 09:16:54 ,4780,52753,29337,2019,1,injection
25-Apr-19, 09:16:55 ,64940,34723,52858,19920,1,injection
25-Apr-19, 09:16:55 ,63157,45155,14435,6993,1,injection
25-Apr-19, 09:16:56 ,63153,34977,15772,27239,1,injection
25-Apr-19, 09:16:57 ,19436,20637,18423,24424,1,injection
25-Apr-19, 09:17:00 ,48855,56736,54161,33965,1,injection
25-Apr-19, 09:17:00 ,37141,26228,16373,51077,1,injection
25-Apr-19, 09:17:02 ,354,39212,58652,47774,1,injection
25-Apr-19, 09:17:05 ,52389,47422,54155,63005,1,injection
25-Apr-19, 09:17:05 ,7583,45076,64427,20869,1,injection
25-Apr-19, 09:17:06 ,40437,26138,13866,46577,1,injection
25-Apr-19, 09:17:07 ,34950,25876,47366,7063,1,injection
25-Apr-19, 09:17:09 ,65410,15230,60185,45978,1,injection
25-Apr-19, 09:17:10 ,59835,57631,47400,1798,1,injection
25-Apr-19, 09:17:10 ,24354,31783,1919,51333,1,injection
25-Apr-19, 09:17:11 ,64552,7643,51293,57457,1,injection
25-Apr-19, 09:17:12 ,23586,59672,13819,44619,1,injection
25-Apr-19, 09:17:14 ,52254,30971,43435,187,1,injection
25-Apr-19, 09:17:15 ,6887,50000,6328,30877,1,injection
25-Apr-19, 09:17:15 ,61157,31904,20418,31434,1,injection
25-Apr-19, 09:17:16 ,13912,49574,2963,21080,1,injection
25-Apr-19, 09:17:17 ,15134,28022,18477,56151,1,injection
25-Apr-19, 09:17:19 ,14183,47592,2412,55506,1,injection
25-Apr-19, 09:17:20 ,46086,96,54309,6382,1,injection
25-Apr-19, 09:17:20 ,27684,447,51616,18383,1,injection
25-Apr-19, 09:17:21 ,62646,51602,15490,27817,1,injection
25-Apr-19, 09:17:22 ,3203,40615,29120,49339,1,injection
25-Apr-19, 09:17:24 ,48890,44156,28231,47522,1,injection
25-Apr-19, 09:17:25 ,59595,62844,44067,63951,1,injection
25-Apr-19, 09:17:25 ,21308,9977,36597,42910,1,injection
25-Apr-19, 09:17:26 ,51519,25074,24046,11448,1,injection
25-Apr-19, 09:17:27 ,55941,5842,8463,57459,1,injection
25-Apr-19, 09:17:30 ,46081,54606,39551,4869,1,injection
25-Apr-19, 09:17:30 ,11105,43566,55861,38048,1,injection
25-Apr-19, 09:17:31 ,3912,32095,4742,18260,1,injection
25-Apr-19, 09:17:32 ,45599,48142,57300,25622,1,injection
25-Apr-19, 09:17:34 ,49593,59852,38805,26964,1,injection
25-Apr-19, 09:17:35 ,56118,14020,46036,35871,1,injection
25-Apr-19, 09:17:35 ,29371,18054,33857,8115,1,injection
25-Apr-19, 09:17:36 ,43654,31535,59411,53791,1,injection
25-Apr-19, 09:17:37 ,61117,45799,2955,11124,1,injection
25-Apr-19, 09:17:39 ,8793,62028,52899,38712,1,injection
25-Apr-19, 09:17:40 ,2974,20383,3256,62060,1,injection
25-Apr-19, 09:17:40 ,15976,29933,35498,38739,1,injection
25-Apr-19, 09:17:41 ,19156,29254,12981,13972,1,injection
25-Apr-19, 09:17:42 ,62102,1730,17173,1665,1,injection
25-Apr-19, 09:17:44 ,50152,31368,13353,47959,1,injection
25-Apr-19, 09:17:45 ,21452,62292,29689,17490,1,injection
25-Apr-19, 09:17:45 ,46463,44688,34330,8876,1,injection
25-Apr-19, 09:17:46 ,22755,17908,32577,2438,1,injection
25-Apr-19, 09:17:47 ,52560,9225,60775,26913,1,injection
25-Apr-19, 09:17:50 ,12996,54465,17528,15056,1,injection
25-Apr-19, 09:17:50 ,14809,49716,50662,5250,1,injection
25-Apr-19, 09:17:51 ,16642,26372,62356,64907,1,injection
25-Apr-19, 09:17:52 ,657,43031,14307,64365,1,injection
25-Apr-19, 09:17:54 ,40781,29374,24726,36814,1,injection
25-Apr-19, 09:17:55 ,55310,33370,34323,26672,1,injection
25-Apr-19, 09:17:56 ,52834,18558,11106,44908,1,injection
25-Apr-19, 09:17:56 ,29749,4348,63898,19289,1,injection
25-Apr-19, 09:17:57 ,28340,32596,32181,55997,1,injection
25-Apr-19, 09:17:59 ,10058,40159,49247,53958,1,injection
25-Apr-19, 09:18:00 ,24522,984,46183,35535,1,injection
25-Apr-19, 09:18:01 ,19042,5328,10296,30999,1,injection
25-Apr-19, 09:18:01 ,61556,13787,36372,44642,1,injection
25-Apr-19, 09:18:02 ,28995,55146,40408,46872,1,injection
25-Apr-19, 09:18:04 ,5169,25144,30428,23139,1,injection
25-Apr-19, 09:18:05 ,25006,39884,54599,53458,1,injection
25-Apr-19, 09:18:06 ,55351,65493,27322,63274,1,injection
25-Apr-19, 09:18:06 ,862,5801,49429,28503,1,injection
25-Apr-19, 09:18:07 ,40722,15935,41031,37967,1,injection
25-Apr-19, 09:18:09 ,24637,42561,30323,1437,1,injection
25-Apr-19, 09:18:10 ,34690,61364,63173,60649,1,injection
25-Apr-19, 09:18:11 ,16759,18498,59427,27455,1,injection
25-Apr-19, 09:18:11 ,30711,51958,28484,47510,1,injection
25-Apr-19, 09:18:12 ,21602,59087,1238,54890,1,injection
25-Apr-19, 09:18:14 ,63947,38482,39367,20030,1,injection
25-Apr-19, 09:18:15 ,51904,45241,12842,21426,1,injection
25-Apr-19, 09:18:16 ,1694,51119,19955,59804,1,injection
25-Apr-19, 09:18:16 ,5221,17664,27085,61120,1,injection
25-Apr-19, 09:18:17 ,8370,58697,12293,29766,1,injection
25-Apr-19, 09:18:19 ,25188,11088,24861,15433,1,injection
25-Apr-19, 09:18:20 ,4395,29183,45109,24585,1,injection
25-Apr-19, 09:18:21 ,36594,46641,23197,33341,1,injection
25-Apr-19, 09:18:21 ,33174,19898,13787,24950,1,injection
25-Apr-19, 09:18:22 ,33000,51978,2403,25376,1,injection
25-Apr-19, 09:18:24 ,9866,43800,56685,4841,1,injection
25-Apr-19, 09:18:25 ,39517,25237,2454,7264,1,injection
25-Apr-19, 09:18:26 ,54198,5943,2170,37073,1,injection
25-Apr-19, 09:18:26 ,47840,40960,23016,64941,1,injection
25-Apr-19, 09:18:27 ,13100,41911,62109,767,1,injection
25-Apr-19, 09:18:29 ,39007,6785,5673,22470,1,injection
25-Apr-19, 09:18:30 ,8317,52891,55697,55072,1,injection
25-Apr-19, 09:18:31 ,4517,55203,14180,33249,1,injection
25-Apr-19, 09:18:31 ,10252,61190,9211,23679,1,injection
25-Apr-19, 09:18:32 ,13979,12947,17959,56168,1,injection
25-Apr-19, 09:18:34 ,17761,53728,45030,63948,1,injection
25-Apr-19, 09:18:35 ,61100,30184,46243,5492,1,injection
25-Apr-19, 09:18:36 ,62361,7870,65492,50568,1,injection
25-Apr-19, 09:18:36 ,48576,17431,6319,2430,1,injection
25-Apr-19, 09:18:37 ,37775,57763,17557,46721,1,injection
25-Apr-19, 09:18:39 ,8932,65090,36619,31263,1,injection
25-Apr-19, 09:18:40 ,35050,64058,52473,26819,1,injection
25-Apr-19, 09:18:41 ,32282,40628,6668,42018,1,injection
25-Apr-19, 09:18:41 ,15605,4494,35471,47307,1,injection
25-Apr-19, 09:18:42 ,33494,5216,3871,12879,1,injection
25-Apr-19, 09:18:44 ,62978,41562,45978,7757,1,injection
25-Apr-19, 09:18:45 ,51868,41078,31295,30709,1,injection
25-Apr-19, 09:18:46 ,22251,62639,25844,60401,1,injection
25-Apr-19, 09:18:46 ,56896,28059,64517,54991,1,injection
25-Apr-19, 09:18:47 ,24483,23545,5511,33825,1,injection
25-Apr-19, 09:18:49 ,43967,59238,52459,6817,1,injection
25-Apr-19, 09:18:50 ,12647,36187,1174,7042,1,injection
25-Apr-19, 09:18:51 ,22741,16694,40180,55687,1,injection
25-Apr-19, 09:18:51 ,2367,3333,32089,8706,1,injection
25-Apr-19, 09:18:52 ,164,24694,11210,9081,1,injection
25-Apr-19, 09:18:54 ,16460,50690,35485,51809,1,injection
25-Apr-19, 09:18:55 ,21638,48451,13307,55106,1,injection
25-Apr-19, 09:18:56 ,52037,32698,38980,19142,1,injection
25-Apr-19, 09:18:56 ,19596,41159,7875,25712,1,injection
25-Apr-19, 09:18:57 ,29672,52421,22204,48816,1,injection
25-Apr-19, 09:18:59 ,56368,3435,3681,50133,1,injection
25-Apr-19, 09:19:00 ,21408,38472,27749,18327,1,injection
25-Apr-19, 09:19:01 ,41881,1688,25874,49998,1,injection
25-Apr-19, 09:19:01 ,19474,854,58469,62756,1,injection
25-Apr-19, 09:19:02 ,61883,34255,50409,31748,1,injection
25-Apr-19, 09:19:04 ,54126,64161,17381,27568,1,injection
25-Apr-19, 09:19:05 ,1584,59029,8245,56733,1,injection
25-Apr-19, 09:19:06 ,42217,65092,37894,14546,1,injection
25-Apr-19, 09:19:06 ,9890,60781,39873,17312,1,injection
25-Apr-19, 09:19:07 ,57409,45802,45001,62167,1,injection
25-Apr-19, 09:19:09 ,12535,45019,25185,62487,1,injection
25-Apr-19, 09:19:10 ,29855,10148,31661,45082,1,injection
25-Apr-19, 09:19:12 ,20020,11833,8391,16766,1,injection
25-Apr-19, 09:19:14 ,60163,43037,8759,37287,1,injection
25-Apr-19, 09:19:15 ,936,30483,32459,53091,1,injection
25-Apr-19, 09:19:16 ,37894,28751,30737,10234,1,injection
25-Apr-19, 09:19:16 ,3024,29631,51801,59950,1,injection
25-Apr-19, 09:19:17 ,12097,29658,15535,49801,1,injection
25-Apr-19, 09:19:19 ,36839,17099,34562,38029,1,injection
25-Apr-19, 09:19:20 ,9202,24512,5761,35411,1,injection
25-Apr-19, 09:19:21 ,8429,35070,10794,18121,1,injection
25-Apr-19, 09:19:21 ,41978,45318,10372,1777,1,injection
25-Apr-19, 09:19:22 ,15938,60712,25102,36920,1,injection
25-Apr-19, 09:19:24 ,54149,27355,10639,28438,1,injection
25-Apr-19, 09:19:25 ,48862,16746,26515,52937,1,injection
25-Apr-19, 09:19:26 ,30648,11245,55576,4516,1,injection
25-Apr-19, 09:19:26 ,20088,12021,16771,59053,1,injection
25-Apr-19, 09:19:27 ,55384,35229,4527,4156,1,injection
25-Apr-19, 09:19:29 ,8972,60372,13355,49150,1,injection
25-Apr-19, 09:19:30 ,41069,26876,52393,547,1,injection
25-Apr-19, 09:19:31 ,404,61762,35932,48079,1,injection
25-Apr-19, 09:19:31 ,59933,13693,47697,34099,1,injection
25-Apr-19, 09:19:32 ,11071,21741,6076,53996,1,injection
25-Apr-19, 09:19:34 ,8814,44677,65503,11326,1,injection
25-Apr-19, 09:19:35 ,41816,56074,14230,62847,1,injection
25-Apr-19, 09:19:37 ,47979,17732,31293,23560,1,injection
25-Apr-19, 09:19:39 ,20001,52468,48754,42899,1,injection
25-Apr-19, 09:19:40 ,5052,39365,42258,14104,1,injection
25-Apr-19, 09:19:41 ,47041,58042,29846,11185,1,injection
25-Apr-19, 09:19:41 ,8372,27167,8157,23181,1,injection
25-Apr-19, 09:19:42 ,17850,12059,30823,63267,1,injection
25-Apr-19, 09:19:44 ,51828,15690,54052,11162,1,injection
25-Apr-19, 09:19:45 ,19946,40155,6724,42045,1,injection
25-Apr-19, 09:19:46 ,52200,12034,30385,31865,1,injection
25-Apr-19, 09:19:46 ,62223,29678,26076,16766,1,injection
25-Apr-19, 09:19:47 ,6100,39866,2844,59404,1,injection
25-Apr-19, 09:19:51 ,10729,63673,64298,4965,1,injection
25-Apr-19, 09:19:51 ,39774,47709,2155,60692,1,injection
25-Apr-19, 09:19:52 ,23605,19404,43216,58054,1,injection
25-Apr-19, 09:19:54 ,42140,4263,63572,22433,1,injection
25-Apr-19, 09:19:55 ,24995,63706,52787,25509,1,injection
25-Apr-19, 09:19:56 ,52335,56367,14283,6955,1,injection
25-Apr-19, 09:19:56 ,32920,13691,50401,34776,1,injection
25-Apr-19, 09:19:57 ,64565,52556,8040,50908,1,injection
25-Apr-19, 09:19:59 ,32092,25923,13514,12571,1,injection
25-Apr-19, 09:20:00 ,62096,46687,41665,28542,1,injection
25-Apr-19, 09:20:01 ,23817,54832,33637,11780,1,injection
25-Apr-19, 09:20:01 ,38807,55745,22554,61595,1,injection
25-Apr-19, 09:20:02 ,55748,35975,7781,23075,1,injection
25-Apr-19, 09:20:04 ,570,53761,40007,64895,1,injection
25-Apr-19, 09:20:05 ,60630,27683,5288,13192,1,injection
25-Apr-19, 09:20:06 ,11820,57885,58246,28528,1,injection
25-Apr-19, 09:20:06 ,65419,42584,38271,8908,1,injection
25-Apr-19, 09:20:07 ,10348,42724,55061,4199,1,injection
25-Apr-19, 09:20:09 ,2294,26681,23669,34685,1,injection
25-Apr-19, 09:20:10 ,46276,19521,10420,57010,1,injection
25-Apr-19, 09:20:11 ,52623,7448,24245,27068,1,injection
25-Apr-19, 09:20:11 ,23573,5005,39417,37804,1,injection
25-Apr-19, 09:20:12 ,62644,59334,55042,9512,1,injection
25-Apr-19, 09:20:14 ,2237,56557,54770,56796,1,injection
25-Apr-19, 09:20:15 ,20837,62383,21853,26628,1,injection
25-Apr-19, 09:20:17 ,48304,38727,23724,60475,1,injection
25-Apr-19, 09:20:19 ,47422,25350,11548,62545,1,injection
25-Apr-19, 09:20:20 ,47627,48759,54421,59039,1,injection
25-Apr-19, 09:20:21 ,46401,10463,65274,2949,1,injection
25-Apr-19, 09:20:21 ,37546,24254,6496,10605,1,injection
25-Apr-19, 09:20:22 ,8981,2418,62528,9721,1,injection
25-Apr-19, 09:20:24 ,59626,13219,59528,31128,1,injection
25-Apr-19, 09:20:25 ,64542,33405,22796,10902,1,injection
25-Apr-19, 09:20:26 ,44525,34226,47412,29670,1,injection
25-Apr-19, 09:20:26 ,11882,12820,32604,14827,1,injection
25-Apr-19, 09:20:27 ,45242,43127,21487,40852,1,injection
25-Apr-19, 09:20:29 ,52541,43541,9181,18758,1,injection
25-Apr-19, 09:20:30 ,34828,47599,43453,28123,1,injection
25-Apr-19, 09:20:31 ,36190,39712,30561,36387,1,injection
25-Apr-19, 09:20:31 ,46260,25125,56371,42234,1,injection
25-Apr-19, 09:20:32 ,40343,23452,52276,57437,1,injection
25-Apr-19, 09:20:34 ,36976,39893,21460,1653,1,injection
25-Apr-19, 09:20:35 ,6823,5064,57941,63098,1,injection
25-Apr-19, 09:20:36 ,41302,26652,22707,22873,1,injection
25-Apr-19, 09:20:36 ,30341,59458,40670,13476,1,injection
25-Apr-19, 09:20:37 ,4955,58119,59173,6796,1,injection
25-Apr-19, 09:20:39 ,35675,62420,37596,62301,1,injection
25-Apr-19, 09:20:40 ,65097,14234,30702,55269,1,injection
25-Apr-19, 09:20:41 ,65187,46491,30639,37879,1,injection
25-Apr-19, 09:20:41 ,47335,62895,17789,9965,1,injection
25-Apr-19, 09:20:42 ,10113,19930,63345,5597,1,injection
25-Apr-19, 09:20:44 ,46206,49693,53330,47865,1,injection
25-Apr-19, 09:20:45 ,43264,31468,49759,27430,1,injection
25-Apr-19, 09:20:46 ,5793,3195,52472,2897,1,injection
25-Apr-19, 09:20:46 ,55758,43764,47523,46765,1,injection
25-Apr-19, 09:20:47 ,21968,28572,7382,1683,1,injection
25-Apr-19, 09:20:49 ,9363,8360,53576,44952,1,injection
25-Apr-19, 09:20:50 ,12734,23170,23595,60851,1,injection
25-Apr-19, 09:20:51 ,14863,31477,65466,15348,1,injection
25-Apr-19, 09:20:51 ,54909,9733,50748,13847,1,injection
25-Apr-19, 09:20:52 ,50777,57165,7635,10748,1,injection
25-Apr-19, 09:20:54 ,25207,40317,45259,54858,1,injection
25-Apr-19, 09:20:56 ,57847,18235,36599,24053,1,injection
25-Apr-19, 09:20:56 ,57499,28853,34813,1473,1,injection
25-Apr-19, 09:20:56 ,47293,24485,27957,52732,1,injection
25-Apr-19, 09:20:57 ,13664,57487,57620,29315,1,injection
25-Apr-19, 09:20:59 ,27731,9561,49093,51176,1,injection
25-Apr-19, 09:21:01 ,25199,14329,41452,29842,1,injection
25-Apr-19, 09:21:01 ,43228,4792,60897,58158,1,injection
25-Apr-19, 09:21:01 ,28224,25257,26820,51067,1,injection
25-Apr-19, 09:21:02 ,720,6765,17698,36322,1,injection
25-Apr-19, 09:21:04 ,23530,9239,1863,7148,1,injection
25-Apr-19, 09:21:06 ,6039,55852,42695,57309,1,injection
25-Apr-19, 09:21:06 ,58800,57547,12386,63120,1,injection
25-Apr-19, 09:21:06 ,18701,24050,9407,19450,1,injection
25-Apr-19, 09:21:07 ,32936,15265,51083,11238,1,injection
25-Apr-19, 09:21:09 ,23264,48597,23977,7946,1,injection
25-Apr-19, 09:21:11 ,3286,10508,25467,30835,1,injection
25-Apr-19, 09:21:11 ,7744,56954,19897,61569,1,injection
25-Apr-19, 09:21:11 ,17104,49146,7428,1541,1,injection
25-Apr-19, 09:21:12 ,19850,39159,41028,55159,1,injection
25-Apr-19, 09:21:14 ,19233,61082,42454,60471,1,injection
25-Apr-19, 09:21:16 ,273,50059,61616,23109,1,injection
25-Apr-19, 09:21:16 ,8169,39876,34567,43974,1,injection
25-Apr-19, 09:21:16 ,41686,47888,3951,26673,1,injection
25-Apr-19, 09:21:17 ,30548,36401,25814,45344,1,injection
25-Apr-19, 09:21:19 ,1423,39742,42442,22022,1,injection
25-Apr-19, 09:21:21 ,38543,13145,2394,16967,1,injection
25-Apr-19, 09:21:21 ,23069,47980,36472,3807,1,injection
25-Apr-19, 09:21:21 ,7222,6019,12497,9546,1,injection
25-Apr-19, 09:21:22 ,46859,23998,8930,699,1,injection
25-Apr-19, 09:21:24 ,18665,15221,2498,13190,1,injection
25-Apr-19, 09:21:26 ,16736,1885,5684,773,1,injection
25-Apr-19, 09:21:26 ,60559,37328,56016,18229,1,injection
25-Apr-19, 09:21:26 ,474,38444,7014,62082,1,injection
25-Apr-19, 09:21:27 ,57563,48804,52988,59841,1,injection
25-Apr-19, 09:21:29 ,42315,31276,52234,21510,1,injection
25-Apr-19, 09:21:31 ,14687,59756,64220,29359,1,injection
25-Apr-19, 09:21:31 ,51953,19897,53359,16482,1,injection
25-Apr-19, 09:21:31 ,8604,1964,9691,5956,1,injection
25-Apr-19, 09:21:32 ,50851,2905,47544,47402,1,injection
25-Apr-19, 09:21:34 ,16260,59883,25036,28662,1,injection
25-Apr-19, 09:21:36 ,55789,56490,23904,10305,1,injection
25-Apr-19, 09:21:36 ,28582,54940,43105,14669,1,injection
25-Apr-19, 09:21:36 ,4610,50453,50137,64433,1,injection
25-Apr-19, 09:21:37 ,48135,21830,18763,20468,1,injection
25-Apr-19, 09:21:39 ,42500,11117,19809,64589,1,injection
25-Apr-19, 09:21:42 ,28018,48300,36754,47336,1,injection
25-Apr-19, 09:21:44 ,20516,48213,59220,24308,1,injection
25-Apr-19, 09:21:46 ,46735,61922,43578,33955,1,injection
25-Apr-19, 09:21:46 ,49857,18979,39252,26408,1,injection
25-Apr-19, 09:21:46 ,950,65418,28965,26756,1,injection
25-Apr-19, 09:21:47 ,33860,8676,36161,8407,1,injection
25-Apr-19, 09:21:49 ,46657,49997,64461,25925,1,injection
25-Apr-19, 09:21:51 ,37351,27366,33286,47572,1,injection
25-Apr-19, 09:21:51 ,18031,18820,55955,62026,1,injection
25-Apr-19, 09:21:51 ,61132,46267,11479,742,1,injection
25-Apr-19, 09:21:52 ,41004,21663,38729,40603,1,injection
25-Apr-19, 09:21:54 ,46734,37647,58189,26033,1,injection
25-Apr-19, 09:21:56 ,7063,30784,10795,40353,1,injection
25-Apr-19, 09:21:56 ,56725,11619,43764,31878,1,injection
25-Apr-19, 09:21:56 ,61893,48786,20083,1757,1,injection
25-Apr-19, 09:21:57 ,14363,58476,1984,43474,1,injection
25-Apr-19, 09:22:01 ,42015,42425,37790,56311,1,injection
25-Apr-19, 09:22:01 ,11554,49600,36658,4265,1,injection
25-Apr-19, 09:22:01 ,30004,44268,24264,25275,1,injection
25-Apr-19, 09:22:02 ,13504,23906,23115,2125,1,injection
25-Apr-19, 09:22:04 ,3817,9226,7897,18392,1,injection
25-Apr-19, 09:22:06 ,42726,44518,64439,32431,1,injection
25-Apr-19, 09:22:06 ,33631,57488,65189,31352,1,injection
25-Apr-19, 09:22:06 ,46036,52082,33711,62928,1,injection
25-Apr-19, 09:22:07 ,20708,18667,50650,25681,1,injection
25-Apr-19, 09:22:09 ,18487,36295,49917,63136,1,injection
25-Apr-19, 09:22:11 ,13223,332,15951,46443,1,injection
25-Apr-19, 09:22:11 ,39633,62628,14858,51850,1,injection
